pid,cup_year,cid,jersey,played,started,captain,goals,goal_avg,yellow,red
1735,2006,40,11,3,3,0,2,0.67,0,0
1736,2014,62,12,0,0,0,0,0.0,0,0
1737,1998,4,21,0,0,0,0,0.0,0,0
1738,1986,22,5,4,4,4,0,0.0,0,0
1739,1930,4,,5,5,0,0,0.0,0,0
1740,1958,4,2,3,3,3,0,0.0,0,0
1741,1930,7,,1,1,0,0,0.0,0,0
1741,1934,7,,0,0,0,0,0.0,0,0
1742,2002,3,18,0,0,0,0,0.0,0,0
1743,1930,3,,1,1,0,0,0.0,0,0
1743,1934,3,,1,1,0,0,0.0,0,0
1744,2014,14,19,2,2,0,0,0.0,1,0
1745,1970,24,7,3,3,0,1,0.33,0,0
1746,2006,42,20,0,0,0,0,0.0,0,0
1746,2010,42,20,2,2,0,0,0.0,1,0
1747,2010,23,15,4,4,0,0,0.0,1,0
1748,2010,4,2,5,5,0,1,0.2,0,0
1748,2014,4,15,3,3,0,0,0.0,1,0
1749,1986,14,21,7,6,0,1,0.14,1,0
1749,1990,14,7,4,4,0,0,0.0,0,0
1750,2006,23,8,2,2,0,1,0.5,0,0
1750,2010,23,8,4,4,0,1,0.25,0,0
1750,2014,23,8,4,4,4,2,0.5,0,0
1751,1982,11,6,5,5,0,0,0.0,0,0
1751,1986,11,5,3,3,3,0,0.0,0,0
1751,1990,11,5,1,1,1,0,0.0,0,0
1752,1930,37,,2,2,0,0,0.0,0,0
1753,1974,33,11,3,3,0,0,0.0,1,0
1754,1998,1,19,7,1,0,0,0.0,0,0
1754,2002,1,17,5,0,0,0,0.0,1,0
1755,1966,1,13,2,2,0,0,0.0,1,0
1756,1930,22,,1,1,0,0,0.0,0,0
1757,2014,11,7,2,0,0,0,0.0,0,0
1758,2014,8,21,4,1,0,2,0.5,0,0
1759,1954,1,16,0,0,0,0,0.0,0,0
1760,2010,21,19,3,2,0,0,0.0,0,0
1761,1954,7,16,2,2,0,0,0.0,0,0
1762,1962,33,19,2,2,0,0,0.0,0,0
1762,1966,33,7,2,2,0,0,0.0,1,0
1762,1970,33,11,2,2,0,1,0.5,0,0
1763,1998,7,8,7,7,1,0,0.0,0,1
1763,2002,7,8,3,3,3,0,0.0,0,0
1764,1998,7,7,6,6,6,0,0.0,3,0
1765,1974,75,8,3,3,0,0,0.0,0,0
1766,1986,14,10,3,2,0,0,0.0,0,0
1767,1930,24,,2,2,0,1,0.5,0,0
1768,1986,16,10,3,3,0,1,0.33,0,0
1769,1982,12,18,0,0,0,0,0.0,0,0
1770,1970,14,9,2,1,0,0,0.0,0,0
1771,1970,14,4,3,3,0,0,0.0,0,0
1772,1966,33,22,0,0,0,0,0.0,0,0
1773,1974,15,12,7,7,7,3,0.43,0,0
1773,1978,15,12,6,6,6,1,0.17,0,0
1774,1990,4,9,3,1,0,0,0.0,1,1
1775,1994,44,12,0,0,0,0,0.0,0,0
1776,1978,52,10,3,3,0,0,0.0,1,0
1777,2006,7,8,2,0,0,0,0.0,0,0
1778,1998,3,14,5,4,0,1,0.2,2,0
1778,2002,3,14,1,1,0,0,0.0,0,0
1779,1986,3,14,4,3,0,0,0.0,1,0
1780,1998,3,15,5,2,0,0,0.0,1,0
1780,2002,3,16,2,0,0,0,0.0,0,0
1781,1938,7,,2,2,0,0,0.0,0,0
1782,2010,4,7,5,4,0,0,0.0,0,0
1782,2014,4,7,5,5,0,1,0.2,1,0
1783,1998,3,16,2,1,0,0,0.0,0,0
1784,2010,3,10,3,1,0,1,0.33,0,0
1785,1950,23,,0,0,0,0,0.0,0,0
1786,1962,5,6,0,0,0,0,0.0,0,0
1787,2010,7,19,3,3,0,0,0.0,1,0
1788,1938,7,,2,2,0,0,0.0,0,0
1789,2002,47,16,0,0,0,0,0.0,0,0
1790,1986,17,17,3,2,0,1,0.33,0,0
1791,2002,47,15,3,3,0,1,0.33,1,1
1792,2006,7,18,2,0,0,0,0.0,0,0
1792,2010,7,18,1,1,1,0,0.0,0,0
1793,2002,47,13,5,5,0,0,0.0,0,0
1794,1930,22,,2,2,0,0,0.0,0,0
1795,1950,20,,2,2,0,0,0.0,0,0
1796,1994,4,16,2,1,0,0,0.0,0,0
1797,1962,13,11,3,3,0,1,0.33,0,0
1797,1966,13,6,3,3,0,0,0.0,0,0
1797,1970,13,16,1,0,0,0,0.0,0,0
1798,2014,29,15,5,5,0,0,0.0,1,0
1799,2014,20,21,4,4,0,0,0.0,0,0
1800,1982,77,18,2,0,0,0,0.0,0,0
1801,1966,9,13,0,0,0,0,0.0,0,0
1802,1982,4,6,4,2,0,1,0.25,0,0
1803,1978,37,5,4,4,0,0,0.0,0,0
1803,1982,37,15,3,3,3,1,0.33,0,0
1804,1934,23,,1,1,0,0,0.0,0,0
1805,1950,6,,3,3,0,0,0.0,0,0
1805,1954,6,6,3,3,0,0,0.0,0,0
1806,1958,1,21,1,1,0,0,0.0,0,0
1807,1998,1,22,0,0,0,0,0.0,0,0
1807,2002,1,12,0,0,0,0,0.0,0,0
1807,2006,1,1,5,5,1,0,0.0,0,0
1808,1930,14,,2,2,0,0,0.0,0,0
1809,1954,1,8,3,3,0,2,0.67,0,0
1809,1958,1,6,6,6,0,1,0.17,0,0
1809,1962,1,8,6,6,0,0,0.0,0,0
1810,2006,27,12,0,0,0,0,0.0,0,0
1811,2014,42,20,3,3,0,0,0.0,1,0
1812,1934,2,,0,0,0,0,0.0,0,0
1813,1954,19,19,2,2,0,0,0.0,0,0
1813,1958,19,19,0,0,0,0,0.0,0,0
1814,1970,2,19,0,0,0,0,0.0,0,0
1815,1978,2,3,5,5,0,0,0.0,0,0
1816,1962,33,7,1,1,0,0,0.0,0,0
1817,2014,7,17,1,1,0,0,0.0,0,0
1818,1982,19,15,0,0,0,0,0.0,0,0
1819,2010,43,13,2,2,0,0,0.0,2,0
1820,1994,49,14,2,0,0,0,0.0,0,0
1821,1986,33,5,4,4,4,0,0.0,0,0
1822,1962,33,3,3,3,0,0,0.0,0,0
1822,1970,33,3,2,1,1,0,0.0,0,0
1823,1962,33,17,0,0,0,0,0.0,0,0
1824,1962,33,8,1,1,0,0,0.0,0,0
1825,1998,54,8,1,0,0,0,0.0,0,0
1826,2006,42,15,3,1,0,2,0.67,1,0
1826,2010,42,15,3,2,0,0,0.0,0,0
1827,1958,1,5,2,2,0,0,0.0,0,0
1828,1970,24,5,3,3,0,0,0.0,0,0
1829,1986,9,4,3,3,0,0,0.0,2,0
1830,2014,42,14,1,0,0,0,0.0,0,0
1831,1998,7,13,3,3,0,0,0.0,1,0
1832,2002,47,19,5,5,0,3,0.6,1,0
1833,2002,47,4,5,5,1,0,0.0,0,0
1834,2002,47,11,5,5,0,0,0.0,1,0
1835,1974,1,21,4,4,0,0,0.0,1,0
1835,1978,1,11,7,6,0,3,0.43,0,0
1835,1982,1,21,1,1,0,0,0.0,0,0
1836,1954,14,13,0,0,0,0,0.0,0,0
1837,2014,23,10,0,0,0,0,0.0,0,0
1838,1986,16,13,0,0,0,0,0.0,0,0
1839,1986,16,1,2,2,0,0,0.0,0,0
1840,1950,6,,0,0,0,0,0.0,0,0
1841,1986,6,21,1,0,0,0,0.0,0,0
1842,1998,60,4,0,0,0,0,0.0,0,0
1843,2014,41,18,3,2,0,2,0.67,0,0
1844,1950,12,,3,3,0,0,0.0,0,0
1845,2014,42,18,1,0,0,0,0.0,0,0
1846,1954,1,2,3,3,0,1,0.33,0,0
1846,1958,1,4,1,1,0,0,0.0,0,0
1846,1962,1,2,6,6,0,0,0.0,0,0
1846,1966,1,2,2,2,0,0,0.0,0,0
1847,2010,41,11,2,2,0,0,0.0,0,0
1848,2002,31,19,0,0,0,0,0.0,0,0
1849,2014,31,4,1,1,0,0,0.0,0,0
1850,1930,12,,3,3,0,0,0.0,0,0
1851,1990,31,18,1,0,0,0,0.0,0,0
1852,2006,12,14,2,2,0,0,0.0,0,0
1853,2006,12,11,3,3,0,0,0.0,0,0
1854,1966,7,12,3,3,0,0,0.0,0,0
1855,1998,7,6,7,6,0,1,0.14,0,0
1855,2002,7,6,2,1,0,0,0.0,0,0
1856,1998,12,3,4,4,0,0,0.0,1,0
1857,2006,21,2,3,1,0,0,0.0,1,0
1857,2014,21,20,4,4,0,0,0.0,1,0
1858,1998,12,5,0,0,0,0,0.0,0,0
1859,2010,12,23,0,0,0,0,0.0,0,0
1860,1934,24,,1,1,0,1,1.0,0,0
1860,1938,24,,2,2,1,2,1.0,0,0
1861,1970,18,2,3,3,0,0,0.0,1,0
1862,1998,24,4,1,1,0,0,0.0,0,0
1863,1970,24,8,0,0,0,0,0.0,0,0
1864,1990,11,11,3,3,0,1,0.33,0,0
1865,1930,1,,0,0,0,0,0.0,0,0
1866,1954,30,5,2,2,0,0,0.0,0,0
1866,1958,30,10,0,0,0,0,0.0,0,0
1867,1970,14,6,3,3,0,0,0.0,0,0
1868,1982,61,2,2,2,0,0,0.0,0,0
1869,1978,8,19,0,0,0,0,0.0,0,0
1870,2006,35,12,0,0,0,0,0.0,0,0
1871,1974,12,15,0,0,0,0,0.0,0,0
1872,1986,71,22,1,1,0,0,0.0,0,0
1873,1958,18,19,4,4,0,0,0.0,0,0
1874,1986,44,6,4,4,0,0,0.0,0,0
1875,1982,15,4,0,0,0,0,0.0,0,0
1876,1974,15,19,3,1,0,0,0.0,0,0
1877,1970,3,13,6,6,0,1,0.17,1,0
1878,1970,24,19,0,0,0,0,0.0,0,0
1879,1938,1,,4,4,0,0,0.0,0,0
1880,1986,13,8,1,0,0,0,0.0,0,0
1881,2014,40,22,3,3,0,0,0.0,0,0
1882,1990,9,6,4,4,0,0,0.0,0,0
1883,1930,22,,1,1,0,0,0.0,0,0
1884,1962,4,12,1,1,0,0,0.0,0,0
1885,2006,42,17,1,1,1,0,0.0,0,1
1886,1974,30,16,0,0,0,0,0.0,0,0
1886,1978,30,3,2,2,0,0,0.0,0,0
1887,1990,3,17,5,5,0,0,0.0,0,0
1887,1994,3,16,6,5,0,0,0.0,0,0
1888,1982,39,3,4,4,0,0,0.0,0,1
1888,1986,39,3,3,3,0,0,0.0,1,0
1889,1938,3,,0,0,0,0,0.0,0,0
1890,1934,23,,1,1,0,1,1.0,0,0
1891,2010,1,22,0,0,0,0,0.0,0,0
1892,2002,3,11,2,2,0,0,0.0,0,0
1893,1998,30,13,0,0,0,0,0.0,0,0
1894,1966,20,5,0,0,0,0,0.0,0,0
1895,2002,23,21,5,5,0,2,0.4,0,0
1895,2006,23,21,3,3,0,0,0.0,0,0
1895,2010,23,10,4,4,0,3,0.75,0,0
1896,1994,23,5,4,4,0,0,0.0,1,0
1896,1998,23,5,3,3,3,0,0.0,0,0
1897,1930,9,,3,3,0,2,0.67,0,0
1898,1990,6,15,1,1,0,0,0.0,0,0
1899,1998,1,17,1,0,0,0,0.0,0,0
1900,1938,72,,0,0,0,0,0.0,0,0
1901,2010,13,17,4,4,0,0,0.0,0,0
1901,2014,13,10,4,4,0,1,0.25,0,0
1902,2006,22,19,2,1,0,0,0.0,1,0
1903,1982,3,10,0,0,0,0,0.0,0,0
1904,2006,70,9,2,1,0,0,0.0,0,0
1905,1958,39,16,1,1,0,0,0.0,0,0
1906,1958,6,7,3,3,0,0,0.0,0,0
1906,1962,6,17,4,4,0,0,0.0,0,0
1907,1930,23,,3,3,0,0,0.0,0,0
1908,1978,52,2,3,3,0,1,0.33,0,0
1909,1958,7,16,1,1,0,1,1.0,0,0
1910,2010,42,7,1,0,0,0,0.0,0,0
1911,2006,6,20,3,0,0,0,0.0,0,0
1912,1990,23,3,2,2,0,0,0.0,0,0
1913,1986,33,16,0,0,0,0,0.0,0,0
1914,2006,12,3,1,1,0,0,0.0,1,0
1915,2006,36,23,2,2,0,1,0.5,0,0
1916,2014,2,14,1,0,0,0,0.0,0,0
1917,1982,2,6,7,7,0,0,0.0,1,0
1918,1986,41,1,2,2,0,0,0.0,0,0
1919,1954,14,2,2,2,0,0,0.0,0,0
1920,2014,21,19,4,3,0,0,0.0,0,0
1921,2006,42,11,2,2,2,1,0.5,2,0
1921,2010,42,11,3,2,2,1,0.33,0,0
1921,2014,42,11,3,1,1,0,0.0,1,0
1922,1938,8,,0,0,0,0,0.0,0,0
1923,1978,7,22,1,1,0,0,0.0,0,0
1924,1998,12,15,0,0,0,0,0.0,0,0
1925,1982,62,12,1,1,0,0,0.0,0,0
1926,2002,29,2,0,0,0,0,0.0,0,0
1926,2006,29,2,2,1,0,0,0.0,0,0
1927,2002,74,17,2,2,0,0,0.0,0,0
1928,1978,37,2,6,6,0,0,0.0,0,0
1928,1982,37,2,3,3,0,0,0.0,1,0
1929,2014,29,6,4,4,0,1,0.25,0,1
1930,1962,11,4,1,1,0,0,0.0,0,0
1931,1982,20,6,3,3,0,0,0.0,1,0
1932,1974,48,9,3,0,0,0,0.0,0,0
1933,1974,75,5,1,1,0,0,0.0,0,0
1934,2010,17,5,2,1,0,0,0.0,1,0
1935,1934,16,,0,0,0,0,0.0,0,0
1935,1938,16,,0,0,0,0,0.0,0,0
1936,2002,15,1,2,2,0,0,0.0,0,0
1937,2006,12,15,2,2,0,0,0.0,1,0
1938,2006,15,17,1,0,0,0,0.0,0,0
1939,1962,21,16,2,2,0,0,0.0,0,0
1939,1966,21,6,1,1,0,0,0.0,0,0
1940,2002,38,9,4,4,0,1,0.25,0,0
1941,1998,7,21,3,1,0,1,0.33,0,0
1941,2002,7,21,3,1,0,0,0.0,1,0
1942,1998,24,3,1,1,0,0,0.0,0,0
1943,2006,12,4,3,3,0,0,0.0,1,0
1944,1970,24,9,3,3,0,2,0.67,0,0
1945,1990,24,17,2,0,0,0,0.0,0,0
1945,1994,24,11,5,5,0,2,0.4,1,0
1945,1998,24,17,1,1,0,0,0.0,0,0
1946,1970,24,15,3,3,0,0,0.0,1,0
1947,1990,1,4,4,4,0,0,0.0,1,0
1947,1994,1,8,7,7,4,0,0.0,1,0
1947,1998,1,8,7,7,7,0,0.0,0,0
1948,1934,10,,2,2,0,1,0.5,0,0
1949,1982,39,22,0,0,0,0,0.0,0,0
1950,2002,38,15,0,0,0,0,0.0,0,0
1951,1970,14,22,0,0,0,0,0.0,0,0
1952,1930,68,,2,2,0,0,0.0,0,0
1953,2010,55,16,4,4,0,0,0.0,1,0
1954,1990,30,13,1,1,0,0,0.0,0,0
1954,1998,30,9,3,3,0,0,0.0,1,0
1955,1962,12,2,6,6,0,0,0.0,0,0
1956,2014,2,15,0,0,0,0,0.0,0,0
1957,1958,18,8,4,4,0,2,0.5,0,0
1958,1954,12,20,1,1,0,0,0.0,0,0
1959,1986,33,21,0,0,0,0,0.0,0,0
1960,2002,6,23,3,0,0,0,0.0,0,0
1961,1938,15,,1,1,0,0,0.0,0,0
1962,2014,11,10,3,0,0,0,0.0,0,0
1963,1974,12,11,5,5,5,1,0.2,0,0
1964,2014,59,11,3,3,0,1,0.33,0,0
1965,2006,21,15,0,0,0,0,0.0,0,0
1965,2014,21,15,3,0,0,1,0.33,0,0
1966,1986,15,21,4,4,0,0,0.0,2,0
1967,2010,56,3,0,0,0,0,0.0,0,0
1968,1982,15,2,5,4,0,0,0.0,0,0
1969,1970,11,4,3,3,0,0,0.0,0,0
1970,1998,60,16,3,1,0,1,0.33,0,0
1971,1962,6,20,0,0,0,0,0.0,0,0
1971,1966,6,22,0,0,0,0,0.0,0,0
1972,1982,31,21,0,0,0,0,0.0,0,0
1973,2006,42,21,3,3,0,0,0.0,1,0
1973,2010,42,21,3,3,0,0,0.0,0,0
1974,1990,31,5,5,5,0,0,0.0,0,0
1975,1958,22,6,2,2,0,0,0.0,0,0
1976,1962,5,7,1,1,0,0,0.0,0,0
1977,1962,28,8,3,3,0,0,0.0,0,0
1978,2010,32,21,2,0,0,0,0.0,0,0
1979,1954,2,6,6,6,0,0,0.0,0,0
1979,1958,2,4,4,4,0,0,0.0,0,0
1980,1950,6,,1,1,0,0,0.0,0,0
1981,1982,1,11,5,5,0,2,0.4,0,0
1982,2014,17,11,3,1,0,0,0.0,0,0
1983,1986,2,6,7,7,0,0,0.0,1,0
1984,1982,1,13,1,0,0,0,0.0,0,0
1985,2002,1,20,4,2,0,0,0.0,0,0
1986,1978,1,6,3,2,0,0,0.0,1,0
1986,1982,1,16,1,0,0,0,0.0,0,0
1986,1986,1,4,5,5,5,1,0.2,1,0
1987,1986,1,11,0,0,0,0,0.0,0,0
1988,2002,10,14,0,0,0,0,0.0,0,0
1988,2006,10,5,4,4,0,0,0.0,0,0
1989,2002,1,5,6,6,0,1,0.17,0,0
1990,1998,1,21,2,0,0,0,0.0,0,0
1991,2006,63,13,1,0,0,0,0.0,0,0
1992,1986,1,2,2,2,0,0,0.0,0,0
1993,1974,10,10,6,6,0,4,0.67,0,0
1993,1978,10,22,3,1,0,0,0.0,0,0
1994,1966,1,22,0,0,0,0,0.0,0,0
1994,1970,1,19,1,0,0,0,0.0,0,0
1994,1974,1,20,1,1,0,0,0.0,0,0
1995,2010,23,19,3,1,0,0,0.0,0,0
1996,2010,17,1,4,4,0,0,0.0,0,0
1996,2014,17,1,1,0,0,0,0.0,0,0
1997,2014,27,22,1,0,0,0,0.0,1,0
1998,2006,67,11,3,3,0,0,0.0,0,0
1999,1958,4,14,0,0,0,0,0.0,0,0
2000,1958,53,14,0,0,0,0,0.0,0,0
2001,1994,2,20,3,3,0,0,0.0,2,0
2002,1994,45,17,0,0,0,0,0.0,0,0
2002,1998,45,15,4,4,0,1,0.25,0,0
2003,2010,21,22,1,0,0,0,0.0,0,0
2004,1950,21,,3,3,0,0,0.0,0,0
2004,1954,21,10,3,3,0,0,0.0,0,0
2005,1994,21,13,0,0,0,0,0.0,0,0
2006,1994,32,2,3,3,0,0,0.0,1,0
2006,1998,32,17,1,1,0,0,0.0,1,0
2007,2010,9,8,1,0,0,0,0.0,0,0
2008,2014,32,6,0,0,0,0,0.0,0,0
2009,1954,21,1,0,0,0,0,0.0,0,0
2010,1990,23,13,0,0,0,0,0.0,0,0
2011,1966,21,12,1,1,0,0,0.0,0,0
2012,1990,65,15,0,0,0,0,0.0,0,0
2013,1930,24,,2,2,0,0,0.0,0,0
2014,1990,73,19,3,3,0,0,0.0,1,0
2015,1950,5,,2,2,1,0,0.0,0,0
2016,1970,10,21,1,0,0,0,0.0,0,0
2016,1974,10,16,2,1,0,0,0.0,0,0
2017,2002,32,12,0,0,0,0,0.0,0,0
2017,2010,32,16,0,0,0,0,0.0,0,0
2017,2014,32,16,0,0,0,0,0.0,0,0
2018,2002,32,19,0,0,0,0,0.0,0,0
2019,1990,31,11,1,0,0,1,1.0,0,0
2020,1994,31,4,0,0,0,0,0.0,0,0
2021,1974,76,19,0,0,0,0,0.0,0,0
2022,1994,32,18,0,0,0,0,0.0,0,0
2023,1990,10,18,2,1,0,1,0.5,0,0
2024,1994,44,22,2,1,0,0,0.0,0,0
2025,1994,44,15,3,3,0,0,0.0,1,0
2026,1990,65,22,0,0,0,0,0.0,0,0
2027,1986,44,4,3,3,0,0,0.0,0,0
2028,1998,44,1,0,0,0,0,0.0,0,0
2029,1998,44,22,1,1,0,0,0.0,0,0
2030,1970,44,10,3,3,0,0,0.0,0,0
2031,1986,44,7,3,3,0,0,0.0,0,0
2031,1994,44,10,1,1,1,0,0.0,0,0
2032,1986,44,15,0,0,0,0,0.0,0,0
2033,1986,41,21,2,1,0,0,0.0,0,0
2034,1994,44,7,3,1,0,0,0.0,0,0
2034,1998,44,7,3,3,0,1,0.33,0,0
2035,1994,44,3,3,3,0,0,0.0,1,0
2035,1998,44,3,2,2,0,0,0.0,0,0
2036,1990,65,20,3,3,0,0,0.0,0,0
2037,1994,44,4,2,2,1,0,0.0,1,0
2037,1998,44,20,3,3,0,0,0.0,0,0
2038,1998,44,11,2,0,0,0,0.0,0,0
2039,1970,44,18,1,0,0,0,0.0,0,0
2040,1998,52,1,3,3,0,0,0.0,0,0
2041,1998,52,11,3,3,0,0,0.0,0,0
2041,2002,52,11,2,1,1,0,0.0,0,0
2042,1934,65,,1,1,0,0,0.0,0,0
2043,1966,5,3,1,1,0,0,0.0,0,0
2044,1998,31,2,0,0,0,0,0.0,0,0
2045,2010,1,7,2,2,0,2,1.0,0,0
2046,2002,9,23,0,0,0,0,0.0,0,0
2047,1930,20,,1,1,0,0,0.0,0,0
2048,2010,8,17,6,0,0,0,0.0,0,0
2049,1986,25,10,4,4,0,4,1.0,0,0
2050,1998,30,18,0,0,0,0,0.0,0,0
2051,2010,61,7,3,3,0,0,0.0,0,0
2052,1978,52,17,0,0,0,0,0.0,0,0
2053,2006,10,17,2,0,0,0,0.0,0,0
2054,1986,5,20,3,0,0,1,0.33,0,0
2055,1982,61,14,3,3,0,0,0.0,0,0
2056,1962,21,1,3,3,0,0,0.0,0,0
2056,1966,21,1,2,2,0,0,0.0,0,0
2057,1958,53,20,0,0,0,0,0.0,0,0
2058,1950,1,,1,1,0,0,0.0,0,0
2058,1954,1,14,0,0,0,0,0.0,0,0
2059,1986,1,19,5,5,0,0,0.0,0,0
2060,2010,31,10,2,1,0,0,0.0,0,0
2061,1994,31,19,3,3,0,1,0.33,0,0
2062,1994,32,19,3,3,0,0,0.0,2,0
2063,2014,32,9,4,4,0,0,0.0,0,0
2064,1998,1,11,2,0,0,0,0.0,0,0
2064,2006,1,5,3,3,0,0,0.0,1,0
2065,2006,46,7,3,3,0,0,0.0,1,1
2065,2010,46,7,3,3,0,0,0.0,1,0
2066,1966,2,11,4,4,0,1,0.25,0,0
2067,1990,14,6,3,2,0,0,0.0,0,0
2067,1994,14,15,3,2,0,0,0.0,0,0
2068,1982,31,19,0,0,0,0,0.0,0,0
2069,2006,54,16,0,0,0,0,0.0,0,0
2070,1998,22,16,4,4,0,0,0.0,1,0
2071,2006,35,4,0,0,0,0,0.0,0,0
2071,2010,35,7,4,4,0,1,0.25,2,0
2071,2014,35,7,2,0,0,0,0.0,0,0
2072,2010,25,20,1,1,0,0,0.0,0,0
2073,1958,19,22,0,0,0,0,0.0,0,0
2074,1982,2,17,0,0,0,0,0.0,0,0
2075,2002,14,17,0,0,0,0,0.0,0,0
2076,1990,10,9,1,0,0,0,0.0,0,0
2077,2010,31,18,2,2,0,0,0.0,0,0
2077,2014,31,18,3,3,0,0,0.0,1,0
2078,1982,31,3,0,0,0,0,0.0,0,0
2079,1986,4,12,5,3,0,0,0.0,1,0
2080,2002,32,22,1,1,0,0,0.0,0,0
2080,2010,32,1,3,3,0,0,0.0,1,0
2080,2014,32,1,4,4,1,0,0.0,0,0
2081,2002,31,14,0,0,0,0,0.0,0,0
2082,2006,70,20,0,0,0,0,0.0,0,0
2083,2014,40,3,3,3,0,0,0.0,1,0
2084,2002,34,19,0,0,0,0,0.0,0,0
2085,2002,34,6,4,0,0,0,0.0,0,0
2086,2006,12,2,2,1,0,0,0.0,0,0
2087,1954,2,5,0,0,0,0,0.0,0,0
2087,1958,2,2,6,6,0,0,0.0,0,0
2087,1962,2,2,4,4,0,0,0.0,0,0
2088,2010,25,21,2,0,0,0,0.0,0,0
2089,1986,25,19,2,0,0,1,0.5,0,0
2090,1938,45,,1,1,1,0,0.0,0,0
2091,1938,10,,3,3,0,0,0.0,0,0
2092,1990,10,2,0,0,0,0,0.0,0,0
2093,1990,10,12,0,0,0,0,0.0,0,0
2093,1994,10,12,0,0,0,0,0.0,0,0
2094,1970,10,8,2,2,0,0,0.0,0,0
2095,1978,10,5,3,3,0,0,0.0,0,0
2096,1994,10,20,1,0,0,0,0.0,0,0
2097,1966,17,7,0,0,0,0,0.0,0,0
2098,1954,34,4,3,3,0,1,0.33,0,0
2099,1962,9,23,0,0,0,0,0.0,0,0
2100,1954,21,11,0,0,0,0,0.0,0,0
2100,1962,21,17,2,2,0,0,0.0,0,0
2101,1990,28,2,4,4,0,0,0.0,0,0
2101,1994,28,2,3,3,0,0,0.0,0,0
2102,1982,20,19,0,0,0,0,0.0,0,0
2103,1962,28,18,0,0,0,0,0.0,0,0
2104,2010,62,22,0,0,0,0,0.0,0,0
2104,2014,62,22,0,0,0,0,0.0,0,0
2105,1962,20,1,5,5,0,0,0.0,0,0
2106,1978,54,15,2,2,0,0,0.0,2,0
2107,1986,13,7,5,3,0,0,0.0,0,0
2108,1966,9,21,0,0,0,0,0.0,0,0
2108,1970,9,9,6,3,0,1,0.17,0,0
2108,1974,9,8,3,3,0,0,0.0,1,0
2109,1930,20,,0,0,0,0,0.0,0,0
2110,1994,13,15,0,0,0,0,0.0,0,0
2111,2002,40,17,0,0,0,0,0.0,0,0
2111,2006,40,17,4,4,0,0,0.0,0,0
2112,2010,62,13,2,2,0,0,0.0,0,0
2112,2014,62,15,3,3,0,0,0.0,0,0
2113,2006,52,2,1,0,0,0,0.0,0,0
2114,2006,36,8,3,3,0,0,0.0,2,0
2114,2014,36,5,1,0,0,0,0.0,0,0
2115,1998,20,20,4,2,0,0,0.0,1,0
2116,1986,16,11,3,3,0,1,0.33,0,0
2117,1998,54,9,3,3,0,1,0.33,0,0
2118,1998,28,17,0,0,0,0,0.0,0,0
2119,1990,28,7,4,2,0,0,0.0,0,0
2120,2010,20,13,1,1,0,0,0.0,0,1
2121,1994,68,10,1,0,0,0,0.0,0,1
2122,1930,22,,1,1,0,0,0.0,0,0
2123,1974,76,21,2,2,0,0,0.0,0,0
2124,1998,31,11,1,0,0,0,0.0,0,0
2124,2002,31,9,3,3,0,1,0.33,0,0
2124,2010,31,9,3,3,3,2,0.67,0,0
2124,2014,31,9,1,1,1,0,0.0,0,0
2125,1982,7,22,6,6,0,0,0.0,0,0
2126,2010,32,20,3,3,0,0,0.0,0,0
2127,1998,5,17,3,2,0,0,0.0,0,0
2128,1962,5,15,1,1,0,0,0.0,0,0
2129,1966,17,13,6,6,0,9,1.5,1,0
2130,1994,3,17,2,1,0,0,0.0,0,0
2131,1982,30,17,1,1,0,0,0.0,0,0
2132,1954,30,4,0,0,0,0,0.0,0,0
2132,1958,30,9,3,3,1,0,0.0,0,0
2133,1998,43,22,0,0,0,0,0.0,0,0
2134,1930,4,,4,4,0,0,0.0,0,0
2135,1930,4,,4,4,0,1,0.25,0,0
2136,1970,1,16,5,5,0,0,0.0,0,0
2137,2010,7,13,2,2,2,0,0.0,1,0
2137,2014,7,3,4,4,0,0,0.0,1,0
2138,1982,31,20,0,0,0,0,0.0,0,0
2139,1962,20,2,6,6,0,0,0.0,0,0
2139,1966,20,6,1,1,0,0,0.0,0,0
2140,1994,32,13,1,0,0,0,0.0,0,0
2141,1990,4,11,1,1,0,0,0.0,0,0
2142,2014,13,8,3,0,0,0,0.0,0,0
2143,2006,15,22,0,0,0,0,0.0,0,0
2144,2006,5,18,4,2,0,0,0.0,1,0
2144,2010,5,10,4,0,0,0,0.0,0,0
2144,2014,5,10,2,0,0,0,0.0,0,0
2145,1966,3,6,3,3,0,0,0.0,0,0
2145,1970,3,3,6,6,6,0,0.0,0,0
2145,1974,3,3,3,3,3,0,0.0,0,0
2146,1962,4,7,2,2,0,1,0.5,0,0
2147,2002,47,10,4,4,0,1,0.25,2,0
2148,1970,44,13,2,1,0,0,0.0,0,0
2149,2006,42,7,0,0,0,0,0.0,0,0
2150,1982,77,5,2,1,0,0,0.0,1,0
2151,1990,73,18,0,0,0,0,0.0,0,0
2152,1990,73,7,2,1,1,0,0.0,0,0
2153,1934,65,,0,0,0,0,0.0,0,0
2154,1962,2,22,4,4,0,0,0.0,0,0
2155,1970,64,9,3,3,0,0,0.0,0,0
2156,2014,11,20,3,3,0,0,0.0,0,0
2157,1982,66,2,3,3,0,0,0.0,1,0
2158,1990,28,20,2,2,0,0,0.0,0,0
2159,1994,50,20,3,2,0,0,0.0,1,0
2160,1982,1,15,5,5,0,3,0.6,1,0
2160,1986,1,5,2,0,0,0,0.0,0,0
